2024-09-19 02:17:51,557 - INFO - Accessing Year: /Users/gershondouek/Downloads/assesment_gui/Transactions/Transacciones/2024
2024-09-19 02:17:52,398 - INFO -       Successfully read: DataTrans_2.xlsx
2024-09-19 02:17:52,398 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:52,415 - INFO -       Available columns in DataTrans_1.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,415 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,436 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:52,436 - INFO -       Processing file: DataTrans_0.xlsx
2024-09-19 02:17:52,451 - INFO -       Available columns in DataTrans_0.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,451 - INFO -       Columns to be used from DataTrans_0.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,472 - INFO -       Successfully read: DataTrans_0.xlsx
2024-09-19 02:17:52,472 - INFO -       Processing file: DataTrans_3.csv
2024-09-19 02:17:52,475 - INFO -       Available columns in DataTrans_3.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,475 - INFO -       Columns to be used from DataTrans_3.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,477 - INFO -       Successfully read: DataTrans_3.csv
2024-09-19 02:17:52,477 - INFO -     Accessing Day: 28-04-24
2024-09-19 02:17:52,477 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:52,481 - INFO -       Available columns in DataTrans_1.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,481 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,483 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:52,484 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:52,486 - INFO -       Available columns in DataTrans_0.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,487 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,489 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:52,490 - INFO -     Accessing Day: 02-04-24
2024-09-19 02:17:52,490 - INFO -       Processing file: DataTrans_3.xlsx
2024-09-19 02:17:52,507 - INFO -       Available columns in DataTrans_3.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,507 - INFO -       Columns to be used from DataTrans_3.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,524 - INFO -       Successfully read: DataTrans_3.xlsx
2024-09-19 02:17:52,524 - INFO -       Processing file: DataTrans_4.csv
2024-09-19 02:17:52,528 - INFO -       Available columns in DataTrans_4.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,528 - INFO -       Columns to be used from DataTrans_4.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,530 - INFO -       Successfully read: DataTrans_4.csv
2024-09-19 02:17:52,530 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:52,533 - INFO -       Available columns in DataTrans_1.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,533 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,535 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:52,535 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:52,537 - INFO -       Available columns in DataTrans_0.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,537 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,539 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:52,539 - INFO -       Processing file: DataTrans_2.csv
2024-09-19 02:17:52,542 - INFO -       Available columns in DataTrans_2.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,542 - INFO -       Columns to be used from DataTrans_2.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,544 - INFO -       Successfully read: DataTrans_2.csv
2024-09-19 02:17:52,545 - INFO -     Accessing Day: 22-04-24
2024-09-19 02:17:52,545 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:52,558 - INFO -       Available columns in DataTrans_1.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,558 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,597 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:52,597 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:52,600 - INFO -       Available columns in DataTrans_0.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,600 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,602 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:52,602 - INFO -     Accessing Day: 18-04-24
2024-09-19 02:17:52,602 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:52,615 - INFO -       Available columns in DataTrans_1.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,615 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,646 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:52,646 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:52,650 - INFO -       Available columns in DataTrans_0.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,650 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,652 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:52,652 - INFO -     Accessing Day: 03-04-24
2024-09-19 02:17:52,653 - INFO -       Processing file: DataTrans_2.xlsx
2024-09-19 02:17:52,670 - INFO -       Available columns in DataTrans_2.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,670 - INFO -       Columns to be used from DataTrans_2.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,699 - INFO -       Successfully read: DataTrans_2.xlsx
2024-09-19 02:17:52,699 - INFO -       Processing file: DataTrans_4.csv
2024-09-19 02:17:52,702 - INFO -       Available columns in DataTrans_4.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,703 - INFO -       Columns to be used from DataTrans_4.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,705 - INFO -       Successfully read: DataTrans_4.csv
2024-09-19 02:17:52,705 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:52,708 - INFO -       Available columns in DataTrans_1.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,708 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,710 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:52,710 - INFO -       Processing file: DataTrans_0.xlsx
2024-09-19 02:17:52,727 - INFO -       Available columns in DataTrans_0.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,727 - INFO -       Columns to be used from DataTrans_0.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,780 - INFO -       Successfully read: DataTrans_0.xlsx
2024-09-19 02:17:52,781 - INFO -       Processing file: DataTrans_3.csv
2024-09-19 02:17:52,783 - INFO -       Available columns in DataTrans_3.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,783 - INFO -       Columns to be used from DataTrans_3.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,785 - INFO -       Successfully read: DataTrans_3.csv
2024-09-19 02:17:52,786 - INFO -   Accessing Month: 09 September
2024-09-19 02:17:52,786 - INFO -     Accessing Day: 06-09-24
2024-09-19 02:17:52,787 - INFO -       Processing file: DataTrans_4.xlsx
2024-09-19 02:17:52,802 - INFO -       Available columns in DataTrans_4.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,803 - INFO -       Columns to be used from DataTrans_4.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,844 - INFO -       Successfully read: DataTrans_4.xlsx
2024-09-19 02:17:52,845 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:52,848 - INFO -       Available columns in DataTrans_1.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,848 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,850 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:52,850 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:52,854 - INFO -       Available columns in DataTrans_0.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,854 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,857 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:52,857 - INFO -       Processing file: DataTrans_2.csv
2024-09-19 02:17:52,860 - INFO -       Available columns in DataTrans_2.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,860 - INFO -       Columns to be used from DataTrans_2.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,863 - INFO -       Successfully read: DataTrans_2.csv
2024-09-19 02:17:52,863 - INFO -       Processing file: DataTrans_3.csv
2024-09-19 02:17:52,866 - INFO -       Available columns in DataTrans_3.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,866 - INFO -       Columns to be used from DataTrans_3.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,868 - INFO -       Successfully read: DataTrans_3.csv
2024-09-19 02:17:52,869 - INFO -     Accessing Day: 20-09-24
2024-09-19 02:17:52,870 - INFO -       Processing file: DataTrans_1.csv
2024-09-19 02:17:52,873 - INFO -       Available columns in DataTrans_1.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,873 - INFO -       Columns to be used from DataTrans_1.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,874 - INFO -       Successfully read: DataTrans_1.csv
2024-09-19 02:17:52,875 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:52,878 - INFO -       Available columns in DataTrans_0.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,879 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,881 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:52,881 - INFO -     Accessing Day: 19-09-24
2024-09-19 02:17:52,882 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:52,897 - INFO -       Available columns in DataTrans_1.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,897 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,917 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:52,917 - INFO -       Processing file: DataTrans_4.csv
2024-09-19 02:17:52,920 - INFO -       Available columns in DataTrans_4.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,920 - INFO -       Columns to be used from DataTrans_4.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,922 - INFO -       Successfully read: DataTrans_4.csv
2024-09-19 02:17:52,922 - INFO -       Processing file: DataTrans_2.csv
2024-09-19 02:17:52,925 - INFO -       Available columns in DataTrans_2.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,925 - INFO -       Columns to be used from DataTrans_2.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,928 - INFO -       Successfully read: DataTrans_2.csv
2024-09-19 02:17:52,928 - INFO -       Processing file: DataTrans_0.xlsx
2024-09-19 02:17:52,943 - INFO -       Available columns in DataTrans_0.xlsx: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,943 - INFO -       Columns to be used from DataTrans_0.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,980 - INFO -       Successfully read: DataTrans_0.xlsx
2024-09-19 02:17:52,980 - INFO -       Processing file: DataTrans_3.csv
2024-09-19 02:17:52,984 - INFO -       Available columns in DataTrans_3.csv: ['Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:52,984 - INFO -       Columns to be used from DataTrans_3.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:52,986 - INFO -       Successfully read: DataTrans_3.csv
2024-09-19 02:17:52,986 - INFO -     Accessing Day: 24-09-24
2024-09-19 02:17:52,987 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:53,001 - INFO -       Available columns in DataTrans_1.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,001 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,015 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:53,015 - INFO -       Processing file: DataTrans_0.csv
2024-09-19 02:17:53,019 - INFO -       Available columns in DataTrans_0.csv: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,019 - INFO -       Columns to be used from DataTrans_0.csv: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,021 - INFO -       Successfully read: DataTrans_0.csv
2024-09-19 02:17:53,021 - INFO -     Accessing Day: 26-09-24
2024-09-19 02:17:53,022 - INFO -       Processing file: DataTrans_3.xlsx
2024-09-19 02:17:53,058 - INFO -       Available columns in DataTrans_3.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,058 - INFO -       Columns to be used from DataTrans_3.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,104 - INFO -       Successfully read: DataTrans_3.xlsx
2024-09-19 02:17:53,105 - INFO -       Processing file: DataTrans_2.xlsx
2024-09-19 02:17:53,121 - INFO -       Available columns in DataTrans_2.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,121 - INFO -       Columns to be used from DataTrans_2.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,168 - INFO -       Successfully read: DataTrans_2.xlsx
2024-09-19 02:17:53,168 - INFO -       Processing file: DataTrans_1.xlsx
2024-09-19 02:17:53,183 - INFO -       Available columns in DataTrans_1.xlsx: ['Unnamed: 0', 'Client', 'Country', 'Currency', 'Transaction']
2024-09-19 02:17:53,183 - INFO -       Columns to be used from DataTrans_1.xlsx: ['Transaction', 'Country', 'Currency', 'Client']
2024-09-19 02:17:53,214 - INFO -       Successfully read: DataTrans_1.xlsx
2024-09-19 02:17:53,215 - INFO -       Processing file: DataTrans_4.csv
